prompt_idx,layer,alpha_A,alpha_B,eps_A,eps_B,steer_layer,delta_l2,proj_A20,proj_B20,proj_A_L,proj_B_L,proj_A_transport,proj_B_transport,model,vecA_path,vecB_path,roleA,roleB
0,29,0.0,2.0,0.1,0.1,20,4.107921600341797,0.29304274916648865,2.3745760917663574,0.20561029016971588,2.3374290466308594,0.4569926857948303,2.499814987182617,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt,creative professional,environmentalist
0,30,0.0,2.0,0.1,0.1,20,4.7080206871032715,0.2837679386138916,2.4762022495269775,0.21864959597587585,2.5162391662597656,0.46391382813453674,2.7573609352111816,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt,creative professional,environmentalist
0,31,0.0,2.0,0.1,0.1,20,6.917890548706055,-0.05044175684452057,1.9802030324935913,0.2268291413784027,2.11966609954834,1.5466376543045044,3.7240428924560547,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt,creative professional,environmentalist
1,19,0.0,2.0,0.1,0.1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt,creative professional,environmentalist
1,20,0.0,2.0,0.1,0.1,20,1.998977780342102,0.20811206102371216,1.9988183975219727,0.20811206102371216,1.9988183975219727,0.25069519877433777,1.9407634735107422,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt,creative professional,environmentalist
1,21,0.0,2.0,0.1,0.1,20,2.313493251800537,0.21483440697193146,2.0847082138061523,0.18202681839466095,1.9963873624801636,0.3329373002052307,1.9974321126937866,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt,creative professional,environmentalist
1,22,0.0,2.0,0.1,0.1,20,2.499156951904297,0.22031567990779877,2.076477527618408,0.14980527758598328,1.9940292835235596,0.35765838623046875,1.978029727935791,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt,creative professional,environmentalist
1,23,0.0,2.0,0.1,0.1,20,2.6515085697174072,0.22847880423069,2.0979254245758057,0.14004173874855042,2.0271315574645996,0.27777159214019775,1.9854665994644165,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt,creative professional,environmentalist
1,24,0.0,2.0,0.1,0.1,20,2.799070119857788,0.2117374837398529,2.0968194007873535,0.12462405860424042,2.050149440765381,0.27236345410346985,2.0236763954162598,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt,creative professional,environmentalist
1,25,0.0,2.0,0.1,0.1,20,2.9920101165771484,0.22951942682266235,2.138742685317993,0.14582718908786774,2.0985805988311768,0.26450103521347046,2.061586380004883,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt,creative professional,environmentalist
1,26,0.0,2.0,0.1,0.1,20,3.2499966621398926,0.2680518627166748,2.199530601501465,0.1615869700908661,2.139345169067383,0.38591688871383667,2.2130792140960693,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt,creative professional,environmentalist
1,27,0.0,2.0,0.1,0.1,20,3.426943302154541,0.284568190574646,2.2079105377197266,0.17836029827594757,2.1790077686309814,0.3490343391895294,2.2133920192718506,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt,creative professional,environmentalist
1,28,0.0,2.0,0.1,0.1,20,3.728682041168213,0.2877899408340454,2.2770328521728516,0.17036128044128418,2.242611885070801,0.3339308500289917,2.283351421356201,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt,creative professional,environmentalist
1,29,0.0,2.0,0.1,0.1,20,4.123021125793457,0.29099565744400024,2.363560676574707,0.22307643294334412,2.341925621032715,0.4016086161136627,2.4743309020996094,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt,creative professional,environmentalist
